SEASON,MONTH,HOUR,HOLIDAY,WEEKDAY,WORKINGDAY,WEATHERSIT,TEMP,ATEMP,HUM,WINDSPEED,USERS
1,3,0,0,5,1,2,0.34,0.3485,1,0.0896,6
3,7,3,0,6,0,1,0.78,0.7576,0.66,0.0896,22
1,1,10,0,5,1,3,0.48,0.4697,1,0.1642,126
1,3,14,0,0,0,1,0.46,0.4545,0.31,0.2836,501
4,10,0,0,2,1,1,0.46,0.4545,0.88,0.1642,37
1,12,2,0,5,1,3,0.38,0.3939,0.94,0.1343,13
4,12,18,0,2,1,1,0.32,0.303,0.53,0.2239,546
4,12,14,0,2,1,1,0.4,0.4091,0.37,0.2537,134
3,9,5,0,4,1,1,0.56,0.5303,0.73,0.0896,23
4,12,7,0,6,0,2,0.26,0.2576,0.56,0.2239,20
3,6,0,0,0,0,1,0.7,0.6515,0.51,0,163
1,3,5,0,0,0,1,0.36,0.3485,0.62,0.1343,3
1,12,13,0,5,1,2,0.3,0.303,0.49,0.1343,222
4,12,21,0,6,0,2,0.3,0.3182,0.61,0.0896,109
3,9,2,0,4,1,1,0.54,0.5152,0.77,0,9
4,10,17,0,0,0,1,0.52,0.5,0.39,0.2537,491
1,1,0,0,5,1,2,0.4,0.4091,0.82,0.2537,38
1,2,1,0,2,1,1,0.28,0.2879,0.61,0.1343,14
1,1,0,0,3,1,2,0.22,0.2727,0.93,0,3
1,1,9,0,5,1,1,0.14,0.1515,0.69,0.1343,117
1,3,7,0,2,1,3,0.52,0.5,0.94,0.2239,170
1,1,13,0,4,1,1,0.22,0.2121,0.47,0.2836,124
4,11,2,0,3,1,1,0.32,0.3485,0.93,0,5
2,6,8,0,0,0,1,0.7,0.6667,0.74,0,92
4,10,17,0,0,0,1,0.4,0.4091,0.35,0.1045,245
4,11,20,1,5,0,1,0.32,0.3182,0.39,0.194,109
1,2,5,0,6,0,2,0.3,0.2727,0.42,0.2985,3
3,9,7,0,5,1,1,0.4,0.4091,0.71,0.2836,299
2,4,20,0,1,1,2,0.32,0.3182,0.76,0.1642,203
3,8,5,0,4,1,1,0.66,0.6061,0.83,0.4179,26
3,9,7,0,0,0,1,0.46,0.4545,0.72,0.2239,44
2,5,8,0,1,1,2,0.48,0.4697,0.77,0.2239,371
4,11,4,0,3,1,2,0.28,0.2576,0.52,0.2985,9
1,1,6,0,6,0,2,0.02,0.0303,0.44,0.2239,2
1,12,14,0,6,0,1,0.34,0.303,0.39,0.2985,85
1,2,20,0,2,1,1,0.36,0.3485,0.5,0.1343,212
4,10,4,0,2,1,2,0.44,0.4394,0.94,0.1045,4
1,2,23,0,4,1,2,0.32,0.303,0.93,0.2239,50
1,3,10,0,0,0,2,0.42,0.4242,1,0.2985,31
4,11,16,0,0,0,1,0.4,0.4091,0.4,0.3284,435
1,1,23,0,2,1,1,0.26,0.2727,0.81,0.1045,41
2,5,12,0,4,1,1,0.52,0.5,0.48,0.4179,272
3,7,19,0,0,0,1,0.76,0.697,0.55,0.2836,379
3,6,14,0,0,0,1,0.74,0.6515,0.4,0.1343,443
3,9,6,1,1,0,2,0.66,0.6212,0.74,0.1343,11
1,12,21,0,5,1,2,0.36,0.3636,0.66,0.1045,95
4,11,2,0,2,1,2,0.32,0.3333,0.76,0.0896,5
1,12,3,0,3,1,2,0.24,0.2121,0.7,0.3582,2
1,12,18,0,6,0,1,0.3,0.2424,0.7,0.194,110
2,4,13,0,6,0,1,0.5,0.4848,0.22,0.194,643
2,6,12,0,2,1,1,0.64,0.6212,0.41,0.3582,169
1,2,20,0,3,1,1,0.52,0.5,0.52,0.1642,264
4,10,4,0,2,1,3,0.36,0.3485,0.87,0.1642,7
1,3,23,0,6,0,1,0.42,0.4242,0.24,0,106
3,6,3,0,6,0,1,0.64,0.6212,0.57,0.194,39
1,1,15,0,6,0,1,0.58,0.5455,0.37,0.2985,449
3,8,14,0,0,0,1,0.86,0.803,0.47,0.194,322
4,11,10,0,3,1,1,0.3,0.3182,0.49,0.1045,161
2,5,5,0,1,1,2,0.44,0.4394,0.77,0.1343,20
3,8,1,0,0,0,1,0.74,0.697,0.7,0.2537,87
4,12,8,0,0,0,1,0.16,0.2273,0.69,0,72
1,12,3,0,1,1,1,0.16,0.1818,0.59,0.1045,1
4,12,11,0,5,1,1,0.32,0.303,0.7,0.2537,136
4,10,2,0,0,0,2,0.5,0.4848,0.68,0.2985,116
2,5,1,0,1,1,2,0.52,0.5,0.77,0.194,9
4,9,12,0,1,1,1,0.56,0.5303,0.35,0.2985,342
3,8,9,0,4,1,2,0.7,0.6515,0.7,0,412
2,5,5,0,4,1,2,0.6,0.5455,0.88,0.0896,27
1,2,22,0,3,1,1,0.22,0.2121,0.44,0.2537,40
3,6,18,0,0,0,1,0.82,0.7273,0.34,0.2537,534
3,8,5,0,3,1,1,0.64,0.6061,0.73,0,28
4,11,10,0,2,1,1,0.42,0.4242,0.71,0.0896,129
2,4,7,0,1,1,2,0.44,0.4394,0.54,0.2537,157
4,12,18,0,2,1,1,0.34,0.3182,0.42,0.2239,382
4,12,4,0,5,1,1,0.26,0.2727,0.75,0.1045,10
1,1,5,0,0,0,3,0.16,0.1515,0.74,0.2239,3
4,11,14,0,0,0,2,0.3,0.2879,0.42,0.2537,203
1,2,7,0,3,1,1,0.06,0.1061,0.49,0.1045,99
1,1,3,0,1,1,1,0.24,0.2424,0.52,0.1642,3
2,5,21,0,2,1,3,0.64,0.6061,0.73,0.2836,109
1,2,16,0,4,1,1,0.22,0.2121,0.37,0.2537,78
2,6,17,0,5,1,1,0.76,0.6667,0.29,0.194,793
3,9,19,0,1,1,1,0.68,0.6364,0.57,0.1343,436
4,10,17,0,2,1,3,0.3,0.2879,0.87,0.2239,124
2,4,13,0,6,0,2,0.4,0.4091,0.37,0,389
1,1,13,1,1,0,2,0.18,0.197,0.47,0.1343,93
3,7,18,0,5,1,2,0.66,0.6061,0.78,0.3284,622
2,3,14,0,4,1,3,0.3,0.303,0.87,0.1343,76
2,6,0,0,0,0,1,0.66,0.6061,0.78,0.2239,119
2,3,9,0,5,1,1,0.24,0.2121,0.48,0.2985,166
1,3,21,0,1,1,2,0.54,0.5152,0.56,0.2239,205
1,1,5,0,5,1,2,0.3,0.2424,0.7,0.5522,21
3,9,0,0,3,1,1,0.62,0.5909,0.78,0.0896,33
1,1,2,0,6,0,3,0.14,0.2121,0.86,0,26
2,4,11,0,3,1,1,0.42,0.4242,0.38,0.3881,93
1,2,4,0,4,1,1,0.4,0.4091,0.76,0.2239,1
3,7,7,0,6,0,1,0.66,0.6061,0.78,0.194,71
1,2,17,0,3,1,1,0.52,0.5,0.32,0.3881,529
4,10,23,0,4,1,1,0.44,0.4394,0.88,0.0896,99
3,7,13,0,2,1,1,0.9,0.7727,0.25,0.1343,283
1,12,23,0,6,0,1,0.22,0.2273,0.51,0.194,40
1,12,7,0,5,1,2,0.32,0.3182,0.57,0.194,208
1,2,9,0,1,1,1,0.26,0.2576,0.6,0.194,230
2,5,15,0,4,1,1,0.64,0.6212,0.36,0.2537,316
4,10,13,0,3,1,1,0.42,0.4242,0.5,0.2239,213
1,1,8,0,1,1,2,0.12,0.1212,0.5,0.2836,188
3,9,9,0,0,0,1,0.62,0.6061,0.61,0.2537,299
1,2,8,0,3,1,1,0.32,0.2879,0.61,0.3582,515
2,4,8,0,1,1,1,0.36,0.3333,0.57,0.3284,589
1,1,12,0,6,0,1,0.3,0.2879,0.61,0.2836,314
2,4,14,0,3,1,3,0.44,0.4394,0.72,0.1045,51
1,3,15,0,1,1,2,0.3,0.2879,0.53,0.194,130
4,10,1,0,0,0,1,0.44,0.4394,0.54,0.2239,109
2,6,0,0,2,1,1,0.6,0.6212,0.49,0.194,31
3,8,10,0,1,1,2,0.64,0.6061,0.69,0.0896,193
3,9,5,0,0,0,1,0.66,0.5909,0.89,0,12
1,2,7,0,6,0,3,0.22,0.2576,0.93,0.0896,4
4,10,3,0,3,1,2,0.46,0.4545,0.88,0,6
3,9,1,0,5,1,3,0.62,0.5909,0.73,0.1045,32
2,6,4,0,3,1,1,0.66,0.6061,0.83,0.0896,7
4,11,15,0,2,1,1,0.58,0.5455,0.46,0.1045,188
1,2,13,0,5,1,2,0.3,0.3182,0.42,0.0896,192
2,6,10,0,0,0,2,0.7,0.6515,0.61,0.1045,244
2,6,6,0,5,1,3,0.62,0.5606,0.88,0.1343,141
1,12,10,0,1,1,2,0.2,0.2121,0.69,0.1343,120
1,12,10,0,4,1,2,0.22,0.2273,0.64,0.1642,110
4,11,7,0,5,1,1,0.26,0.303,0.81,0,35
4,11,18,0,3,1,1,0.34,0.303,0.49,0.3284,376
3,8,1,0,0,0,2,0.7,0.6667,0.84,0.2537,73
4,12,9,0,0,0,1,0.3,0.3333,0.81,0,126
2,5,11,0,3,1,1,0.64,0.6061,0.73,0,197
2,6,18,0,1,1,1,0.7,0.6364,0.37,0.3582,586
1,1,23,0,5,1,1,0.24,0.2273,0.6,0.2239,23
4,12,11,0,1,1,2,0.4,0.4091,0.87,0.0896,170
2,5,22,0,2,1,2,0.54,0.5152,0.88,0.2836,98
2,5,20,0,4,1,1,0.72,0.6667,0.58,0.1642,322
2,5,20,0,4,1,1,0.68,0.6364,0.44,0.1642,479
4,10,17,0,4,1,2,0.48,0.4697,0.48,0.3881,494
1,1,0,0,3,1,2,0.46,0.4545,0.77,0.3284,17
3,8,8,0,4,1,1,0.66,0.6212,0.74,0.2836,420
2,6,8,0,4,1,1,0.7,0.6364,0.32,0.2985,467
3,8,19,0,6,0,1,0.74,0.6818,0.62,0.194,291
4,9,19,0,3,1,1,0.7,0.6515,0.54,0.1642,627
1,1,7,0,5,1,2,0.42,0.4242,1,0.2985,134
2,4,7,0,1,1,1,0.34,0.303,0.66,0.3881,306
3,8,10,0,0,0,1,0.7,0.6515,0.51,0.1642,328
3,7,17,0,4,1,1,0.9,0.8636,0.45,0.4179,738
4,11,18,0,5,1,2,0.38,0.3939,0.43,0.3284,522
3,8,8,0,5,1,1,0.68,0.6364,0.39,0.2239,426
3,7,20,0,0,0,1,0.72,0.697,0.79,0.2537,294
2,4,15,0,0,0,3,0.38,0.3939,0.87,0.3881,38
3,6,10,0,3,1,1,0.74,0.6667,0.42,0.2836,126
4,10,2,0,4,1,1,0.46,0.4545,0.67,0.194,10
3,9,1,0,2,1,1,0.58,0.5455,0.83,0.1045,10
1,12,6,0,5,1,1,0.22,0.2121,0.64,0.2836,51
4,10,9,0,5,1,1,0.5,0.4848,0.39,0.2985,400
4,12,5,0,5,1,1,0.22,0.2727,0.8,0,20
1,1,16,0,5,1,1,0.44,0.4394,0.51,0.5522,267
2,6,4,0,6,0,1,0.68,0.6364,0.79,0.0896,13
4,11,1,0,3,1,1,0.34,0.303,0.66,0.3284,8
2,5,7,0,4,1,1,0.54,0.5152,0.73,0.3881,474
2,4,19,0,6,0,1,0.54,0.5152,0.43,0.1343,387
3,7,4,0,4,1,1,0.66,0.6212,0.74,0.194,4
3,7,17,0,2,1,1,0.78,0.7121,0.52,0.2239,820
2,5,0,0,2,1,2,0.5,0.4848,0.59,0.194,35
3,7,5,0,3,1,1,0.74,0.6818,0.58,0.194,26
1,3,16,0,1,1,1,0.62,0.6212,0.35,0.4478,332
2,6,0,0,1,1,1,0.7,0.6515,0.65,0.1045,41
4,10,19,0,5,1,1,0.42,0.4242,0.41,0.2239,493
3,8,15,0,4,1,1,0.8,0.7273,0.46,0.1642,338
1,2,9,0,5,1,2,0.16,0.1818,0.8,0.1343,127
3,6,13,0,6,0,1,0.82,0.7273,0.34,0.194,564
3,9,15,1,1,0,1,0.74,0.697,0.7,0.2239,449
3,7,11,0,5,1,1,0.92,0.8788,0.4,0.2985,161
3,9,3,0,2,1,2,0.66,0.5909,0.89,0.0896,10
4,11,3,0,3,1,1,0.3,0.3333,0.75,0,2
3,6,21,0,5,1,1,0.7,0.6515,0.48,0.1343,233
2,3,0,0,3,1,1,0.36,0.3333,0.4,0.2836,30
4,11,3,0,3,1,2,0.28,0.2576,0.52,0.3284,11
1,2,5,0,2,1,1,0.2,0.2576,0.69,0,15
4,10,9,0,1,1,2,0.52,0.5,0.63,0,340
3,8,16,0,4,1,1,0.8,0.7273,0.43,0.1642,482
2,4,11,0,3,1,2,0.42,0.4242,0.82,0.194,61
1,2,7,0,4,1,3,0.36,0.3788,0.93,0,205
2,4,5,0,4,1,2,0.48,0.4697,0.63,0.1343,17
2,6,11,0,6,0,1,0.76,0.7121,0.62,0.1343,325
2,3,2,0,3,1,1,0.5,0.4848,0.88,0.1343,10
4,10,13,0,2,1,2,0.6,0.5455,0.88,0.1343,154
1,3,20,0,0,0,1,0.36,0.3333,0.46,0.2836,67
1,3,22,0,4,1,1,0.4,0.4091,0.66,0.2239,87
4,11,11,0,6,0,1,0.4,0.4091,0.62,0.1045,230
3,7,13,0,0,0,2,0.7,0.6515,0.65,0.0896,626
3,6,13,0,2,1,1,0.84,0.7576,0.44,0,189
2,4,15,0,2,1,1,0.6,0.5909,0.2,0.194,316
2,5,20,0,2,1,1,0.66,0.6212,0.61,0.194,290
3,7,8,0,3,1,2,0.68,0.6364,0.79,0.1642,674
4,10,11,0,3,1,1,0.66,0.6061,0.78,0.1642,230
4,12,16,0,3,1,3,0.42,0.4242,0.94,0.194,31
3,7,4,0,5,1,2,0.66,0.6212,0.61,0,11
1,1,16,0,2,1,1,0.4,0.4091,0.71,0.1343,278
3,7,12,0,3,1,1,0.82,0.7121,0.3,0.2836,169
3,9,10,0,3,1,3,0.6,0.5455,0.88,0.1343,66
4,9,19,0,6,0,1,0.62,0.5606,0.88,0,308
3,8,15,0,5,1,1,0.9,0.7879,0.27,0.2985,526
4,11,3,0,4,1,2,0.42,0.4242,0.77,0.3284,3
1,1,1,0,1,1,1,0.22,0.2121,0.64,0.2537,7
2,3,10,0,3,1,1,0.46,0.4545,0.41,0.4179,173
4,10,17,0,5,1,2,0.36,0.3485,0.5,0.1343,446
3,6,0,0,5,1,1,0.74,0.6667,0.48,0.1343,114
4,9,12,0,2,1,1,0.62,0.6212,0.43,0.2836,302
3,7,9,0,0,0,1,0.72,0.6818,0.62,0.2537,226
3,8,19,0,1,1,2,0.62,0.5909,0.78,0.194,299
1,2,12,0,5,1,1,0.34,0.3333,0.46,0.1343,216
2,5,12,1,1,0,1,0.86,0.803,0.47,0.1045,366
1,3,14,0,1,1,2,0.58,0.5455,0.32,0.2836,221
4,9,1,0,0,0,1,0.54,0.5152,0.52,0.3582,142
1,12,0,0,3,1,2,0.34,0.3333,0.71,0.1343,25
4,9,10,0,1,1,1,0.54,0.5152,0.49,0.2239,198
2,5,18,0,6,0,2,0.66,0.6212,0.31,0.194,546
1,1,10,0,5,1,3,0.18,0.2121,0.86,0.1045,49
3,8,7,0,4,1,2,0.7,0.6667,0.84,0.1642,475
1,3,23,0,1,1,1,0.32,0.3485,0.53,0,19
2,5,13,0,5,1,3,0.6,0.6212,0.56,0.2836,232
4,10,23,0,2,1,1,0.3,0.303,0.81,0.1343,39
1,1,14,0,2,1,1,0.36,0.3485,0.81,0.2239,173
1,1,9,0,2,1,1,0.16,0.1364,0.5,0.2836,153
1,2,8,0,3,1,2,0.28,0.2879,0.75,0.1045,116
4,11,15,0,5,1,1,0.46,0.4545,0.44,0.3881,237
2,5,11,0,0,0,1,0.7,0.6515,0.54,0.194,373
3,6,10,0,1,1,1,0.76,0.697,0.55,0.1642,184
3,9,0,0,4,1,1,0.6,0.5758,0.78,0.1045,51
1,2,16,0,3,1,3,0.26,0.2727,0.81,0.1045,75
3,8,6,0,5,1,1,0.64,0.5758,0.83,0,93
2,4,20,0,6,0,2,0.56,0.5303,0.46,0.1343,321
4,9,5,0,1,1,2,0.62,0.5606,0.88,0,25
1,1,8,0,0,0,3,0.4,0.4091,0.71,0.2239,8
3,8,5,0,1,1,1,0.66,0.6212,0.65,0.3582,24
3,9,11,0,2,1,3,0.56,0.5303,0.88,0.1642,56
4,9,14,0,0,0,2,0.66,0.6061,0.78,0,347
2,5,17,0,2,1,1,0.7,0.6515,0.54,0.4627,517
2,4,18,0,3,1,1,0.44,0.4394,0.62,0.3881,321
2,5,12,0,5,1,2,0.76,0.697,0.55,0.2985,243
4,12,15,0,6,0,1,0.42,0.4242,0.47,0,447
1,12,18,0,6,0,1,0.26,0.2121,0.44,0.4627,82
1,1,22,0,1,1,1,0.28,0.2727,0.48,0.2239,94
1,1,18,0,0,0,2,0.36,0.3333,0.46,0.3284,53
1,3,12,0,0,0,1,0.34,0.303,0.42,0.3582,327
3,6,1,0,0,0,2,0.68,0.6364,0.54,0.0896,127
3,9,13,0,6,0,1,0.74,0.6818,0.55,0.2836,370
4,10,1,0,1,1,1,0.44,0.4394,0.77,0.0896,18
2,4,11,0,2,1,3,0.32,0.2879,0.81,0.4478,19
1,1,13,0,0,0,1,0.26,0.2273,0.35,0.2985,118
4,11,0,0,5,1,1,0.34,0.3333,0.76,0.1642,29
2,4,4,0,6,0,2,0.36,0.3485,0.87,0.2239,5
2,5,9,0,0,0,1,0.62,0.6061,0.69,0.1045,189
3,8,3,0,5,1,2,0.72,0.697,0.79,0.194,9
3,7,23,0,0,0,1,0.72,0.697,0.79,0.1343,91
4,10,5,0,5,1,2,0.52,0.5,0.88,0.1045,50
2,4,16,0,5,1,1,0.34,0.303,0.46,0.4179,167
4,10,17,0,1,1,2,0.4,0.4091,0.76,0.1642,495
3,7,23,0,2,1,3,0.72,0.697,0.79,0.1642,92
2,4,16,0,6,0,1,0.6,0.5909,0.73,0.2836,426
2,6,12,0,0,0,2,0.74,0.6818,0.55,0.0896,396
4,11,3,0,3,1,2,0.46,0.4545,0.94,0.1045,5
3,9,23,0,3,1,1,0.7,0.6667,0.84,0.0896,150
1,2,4,0,3,1,1,0.34,0.3333,0.71,0.1642,2
3,7,20,0,6,0,1,0.82,0.7424,0.43,0.1343,206
1,12,13,0,6,0,3,0.2,0.2424,1,0,84
4,10,22,0,4,1,1,0.36,0.3182,0.66,0.4925,111
3,9,0,0,5,1,3,0.64,0.5606,0.94,0.194,16
2,3,19,0,3,1,3,0.38,0.3939,0.82,0.2537,159
3,7,21,0,4,1,1,0.84,0.7727,0.47,0.194,323
2,4,18,0,5,1,1,0.5,0.4848,0.22,0.4627,484
1,1,19,0,6,0,1,0.14,0.1212,0.36,0.2537,30
4,12,12,0,6,0,1,0.38,0.3939,0.5,0.0896,453
2,4,22,0,2,1,2,0.6,0.5606,0.83,0.194,148
1,2,4,0,6,0,3,0.24,0.2273,0.87,0.2239,4
3,7,1,0,4,1,1,0.66,0.5909,0.89,0.194,16
4,11,3,0,3,1,1,0.32,0.3485,0.93,0,4
4,12,20,0,2,1,3,0.46,0.4545,1,0.2985,110
3,6,20,0,4,1,1,0.7,0.6667,0.74,0.2239,352
2,4,7,0,1,1,3,0.3,0.2879,0.81,0.2537,207
1,2,18,0,1,1,1,0.4,0.4091,0.4,0.6119,205
2,5,22,0,6,0,1,0.64,0.6212,0.47,0,338
2,3,14,0,3,1,2,0.36,0.3636,0.87,0.1045,84
1,2,15,0,6,0,1,0.34,0.303,0.29,0.4179,174
3,7,0,0,6,0,1,0.62,0.6061,0.65,0.194,110
3,9,1,0,4,1,1,0.46,0.4545,0.72,0.1045,18
1,2,23,0,5,1,2,0.24,0.2424,0.7,0.1343,31
4,11,11,0,5,1,1,0.42,0.4242,0.41,0.4179,221
1,2,0,0,4,1,2,0.44,0.4394,0.47,0.2537,42
4,11,15,0,6,0,1,0.3,0.2727,0.36,0.4627,198
2,5,9,0,4,1,1,0.46,0.4545,0.44,0.2836,184
2,6,13,0,2,1,1,0.74,0.6818,0.58,0.1343,272
4,11,17,1,5,0,1,0.34,0.303,0.39,0.3284,310
2,4,19,0,4,1,1,0.46,0.4545,0.59,0.2985,226
2,6,11,0,0,0,2,0.64,0.6061,0.69,0.1045,335
3,7,5,0,5,1,1,0.74,0.697,0.66,0.194,35
1,3,10,0,1,1,1,0.52,0.5,0.72,0.1343,184
2,5,2,0,5,1,1,0.68,0.6364,0.61,0.2239,18
4,10,19,0,4,1,2,0.44,0.4394,0.67,0.4627,219
3,9,1,0,0,0,1,0.54,0.5152,0.64,0,117
3,9,4,0,5,1,1,0.54,0.5152,0.77,0,12
2,5,17,0,3,1,3,0.64,0.6061,0.69,0.1045,285
2,5,13,0,6,0,1,0.64,0.6212,0.36,0.194,659
3,7,6,0,0,0,1,0.64,0.6061,0.73,0.1642,18
2,6,23,0,2,1,1,0.56,0.5303,0.68,0.2239,110
1,1,18,0,4,1,1,0.2,0.2273,0.69,0.0896,104
2,5,9,0,2,1,2,0.64,0.6061,0.73,0.194,138
1,2,14,0,5,1,1,0.3,0.2879,0.26,0.2537,84
2,5,23,1,1,0,1,0.7,0.6667,0.84,0.1045,48
3,9,12,0,6,0,1,0.7,0.6515,0.61,0.2239,257
2,6,2,0,6,0,2,0.54,0.5152,0.88,0,41
4,12,9,0,5,1,1,0.24,0.2424,0.75,0.1343,343
2,4,23,0,1,1,3,0.58,0.5455,0.6,0,54
4,11,6,0,3,1,2,0.26,0.2576,0.65,0.2239,136
3,9,17,0,6,0,2,0.82,0.7727,0.52,0,463
3,9,17,0,4,1,1,0.72,0.6667,0.54,0.2537,628
2,4,5,0,4,1,1,0.4,0.4091,0.82,0,30
1,1,8,0,2,1,2,0.18,0.2121,0.51,0.0896,217
3,9,6,0,2,1,2,0.54,0.5152,0.88,0.194,114
4,9,4,0,5,1,3,0.6,0.5,1,0,13
1,3,0,0,6,0,1,0.3,0.2727,0.36,0.3582,77
4,12,21,0,1,1,2,0.44,0.4394,0.88,0.0896,176
3,7,7,0,0,0,1,0.64,0.6061,0.73,0.1642,50
2,5,15,0,2,1,1,0.9,0.8182,0.37,0.1642,175
2,3,8,0,1,1,1,0.44,0.4394,0.62,0.2239,657
2,3,10,0,4,1,2,0.26,0.2273,0.93,0.3284,65
3,8,10,0,1,1,1,0.74,0.697,0.7,0.2239,213
2,6,22,0,6,0,1,0.7,0.6515,0.58,0.1642,214
1,1,15,0,0,0,3,0.34,0.3333,0.81,0.1642,74
2,5,15,0,0,0,1,0.6,0.6212,0.49,0,358
4,12,0,0,5,1,1,0.26,0.2879,0.7,0.0896,38
4,11,17,0,5,1,2,0.48,0.4697,0.39,0.0896,300
3,8,9,0,2,1,1,0.64,0.6061,0.69,0,328
2,4,3,0,0,0,1,0.42,0.4242,0.26,0.1343,26
1,1,23,0,2,1,1,0.46,0.4545,0.72,0.3881,61
3,7,12,0,2,1,2,0.9,0.8182,0.35,0,254
4,12,2,0,1,1,1,0.32,0.3485,0.87,0,8
1,2,6,0,3,1,1,0.2,0.197,0.55,0.2239,33
3,8,13,0,6,0,1,0.74,0.6515,0.4,0.194,644
4,10,9,0,6,0,1,0.5,0.4848,0.59,0.1343,363
4,11,7,0,2,1,1,0.2,0.2121,0.69,0.1642,387
3,8,5,0,1,1,1,0.56,0.5303,0.73,0.1343,17
4,12,12,0,5,1,1,0.36,0.3333,0.57,0.2985,173
2,6,1,0,6,0,1,0.64,0.6212,0.53,0.0896,123
2,5,10,0,2,1,3,0.54,0.5152,0.88,0.2537,104
2,4,10,0,6,0,2,0.36,0.3485,0.57,0.1642,154
3,6,14,0,3,1,1,0.8,0.6818,0.24,0.3582,270
2,4,16,0,0,0,1,0.52,0.5,0.52,0.2537,511
4,9,1,0,5,1,1,0.52,0.5,0.77,0.0896,23
3,8,9,0,5,1,1,0.7,0.6667,0.74,0,230
1,1,15,0,0,0,1,0.26,0.2424,0.38,0.2537,113
1,2,0,0,4,1,1,0.34,0.3333,0.53,0.194,17
2,4,7,0,0,0,3,0.42,0.4242,0.77,0.3881,24
3,7,15,0,4,1,1,0.92,0.8333,0.33,0.3582,254
3,7,18,0,5,1,1,0.66,0.6061,0.83,0.0896,316
1,1,5,0,3,1,3,0.2,0.1818,0.86,0.2836,1
4,11,0,0,5,1,2,0.32,0.3333,0.66,0.1045,65
4,10,0,0,4,1,2,0.6,0.6061,0.64,0.1045,76
2,6,2,0,0,0,1,0.68,0.6364,0.74,0.0896,72
2,6,20,0,4,1,1,0.66,0.6212,0.65,0.2537,435
2,5,8,0,0,0,2,0.54,0.5152,0.94,0.1343,70
1,2,23,0,2,1,1,0.16,0.1515,0.43,0.2537,21
2,3,20,0,1,1,1,0.56,0.5303,0.64,0.194,122
1,3,13,0,4,1,2,0.52,0.5,0.42,0.0896,111
4,11,23,0,1,1,1,0.26,0.2727,0.6,0.1343,53
4,11,3,0,1,1,2,0.36,0.3485,0.66,0.2239,2
2,4,22,0,0,0,1,0.4,0.4091,0.43,0.1045,36
2,6,5,0,6,0,1,0.5,0.4848,0.64,0,8
1,3,7,0,4,1,1,0.12,0.0909,0.42,0.4179,111
1,1,13,0,3,1,3,0.22,0.197,0.93,0.3284,47
4,11,23,0,4,1,1,0.28,0.3182,0.61,0,130
3,8,20,0,2,1,1,0.64,0.6061,0.73,0,358
1,1,11,0,1,1,2,0.16,0.1515,0.59,0.194,48
2,3,19,0,0,0,1,0.3,0.2879,0.31,0.2239,103
3,8,9,0,3,1,2,0.72,0.6818,0.62,0.194,367
3,7,2,0,6,0,3,0.6,0.5455,0.88,0.2836,60
3,6,17,0,0,0,2,0.72,0.6515,0.42,0.1642,421
4,10,1,0,5,1,2,0.52,0.5,0.88,0.0896,36
3,7,15,0,4,1,1,0.86,0.7879,0.41,0.2537,166
2,5,9,0,6,0,1,0.54,0.5152,0.49,0,335
1,2,2,1,1,0,2,0.24,0.2576,0.87,0.0896,20
1,3,5,0,4,1,1,0.32,0.3333,0.76,0.1045,13
2,6,22,0,4,1,3,0.62,0.5758,0.83,0.2537,151
2,5,19,0,5,1,1,0.62,0.6212,0.41,0.194,483
3,7,6,0,0,0,2,0.62,0.5758,0.83,0.0896,19
4,10,19,0,5,1,2,0.36,0.3485,0.5,0.1343,204
2,6,19,0,4,1,1,0.72,0.6364,0.23,0.2985,379
2,4,13,0,1,1,3,0.34,0.303,0.66,0.3881,107
1,2,2,0,1,1,1,0.26,0.2273,0.7,0.2985,4
3,7,2,0,3,1,1,0.64,0.5758,0.89,0,5
1,12,23,0,5,1,1,0.26,0.2424,0.44,0.2836,40
1,2,4,0,4,1,3,0.4,0.4091,0.82,0.0896,1
4,12,18,0,1,1,1,0.44,0.4394,0.77,0,399
4,9,1,0,0,0,2,0.6,0.5455,0.88,0.1045,124
2,6,8,0,6,0,1,0.74,0.6818,0.58,0.194,143
4,11,0,0,6,0,1,0.24,0.2424,0.6,0.1343,64
2,5,18,0,2,1,1,0.7,0.6515,0.61,0.0896,733
3,8,18,0,2,1,1,0.76,0.7121,0.62,0.2836,854
1,12,1,1,1,0,1,0.28,0.2727,0.56,0.194,10
3,7,12,0,3,1,1,0.76,0.6667,0.33,0,310
2,6,19,0,2,1,1,0.76,0.6818,0.48,0.2537,424
3,9,19,0,3,1,1,0.56,0.5303,0.43,0.2239,611
3,7,4,0,1,1,1,0.66,0.6061,0.83,0,5
3,7,16,0,1,1,1,0.7,0.6667,0.84,0.2239,198
2,4,18,0,2,1,1,0.64,0.6061,0.25,0.2836,775
3,9,13,0,4,1,2,0.72,0.697,0.79,0.1045,191
3,9,3,1,1,0,2,0.68,0.6364,0.74,0.2985,16
3,9,10,0,4,1,2,0.64,0.5758,0.89,0.2239,120
2,5,21,0,4,1,1,0.62,0.5909,0.78,0.1343,299
4,9,23,0,4,1,3,0.62,0.5758,0.83,0.1642,45
1,1,4,0,6,0,3,0.18,0.197,0.55,0.1642,1
4,11,13,0,3,1,1,0.5,0.4848,0.51,0.1642,167
3,9,15,0,6,0,3,0.56,0.5303,0.88,0.2537,512
1,1,23,0,6,0,1,0.3,0.2879,0.45,0.2836,44
2,3,1,0,2,1,1,0.3,0.2727,0.26,0.4627,5
