SEASON,MONTH,HOUR,HOLIDAY,WEEKDAY,WORKINGDAY,WEATHERSIT,TEMP,ATEMP,HUM,WINDSPEED,USERS
2,6,11,0,4,1,1,0.66,0.6212,0.57,0.2537,228
1,2,10,0,5,1,1,0.28,0.2576,0.56,0.2836,129
3,8,16,0,6,0,1,0.9,0.8182,0.39,0.2985,450
4,11,15,0,6,0,2,0.5,0.4848,0.42,0.1045,314
4,9,13,0,0,0,1,0.62,0.6212,0.41,0.2537,594
4,10,19,0,0,0,1,0.56,0.5303,0.73,0.0896,302
3,7,17,0,1,1,1,0.82,0.7727,0.52,0.1343,847
1,1,17,0,6,0,1,0.42,0.4242,0.44,0.3881,290
3,8,15,0,2,1,1,0.82,0.7273,0.34,0.2985,317
1,2,6,0,6,0,1,0.24,0.2879,0.7,0,9
4,10,14,0,2,1,1,0.54,0.5152,0.39,0.2537,308
1,2,16,0,2,1,1,0.42,0.4242,0.28,0.0896,287
4,11,8,0,5,1,1,0.32,0.3333,0.57,0.1045,687
4,11,21,0,5,1,1,0.34,0.3182,0.46,0.2537,123
2,5,10,0,6,0,1,0.66,0.6212,0.65,0.1343,432
1,3,10,0,2,1,1,0.54,0.5152,0.88,0.194,163
3,9,15,0,4,1,1,0.72,0.6515,0.42,0.1045,352
1,3,13,0,0,0,2,0.46,0.4545,0.82,0.1642,544
1,3,0,0,0,0,2,0.42,0.4242,0.77,0.3582,52
2,4,1,0,5,1,1,0.36,0.3333,0.53,0.2537,24
1,1,0,0,5,1,2,0.2,0.197,0.64,0.194,17
1,2,4,0,6,0,1,0.3,0.2727,0.42,0.3284,2
4,10,10,0,2,1,1,0.5,0.4848,0.51,0.2537,128
4,10,20,0,4,1,1,0.42,0.4242,0.62,0.1642,415
1,12,11,0,6,0,3,0.2,0.2424,0.93,0.0896,45
4,11,8,1,4,0,1,0.24,0.2424,0.75,0.1343,97
1,2,16,0,1,1,1,0.4,0.4091,0.43,0.2537,228
3,8,7,0,6,0,2,0.66,0.6212,0.74,0.194,44
2,5,20,0,4,1,1,0.64,0.6061,0.73,0.194,420
3,6,17,0,1,1,1,0.74,0.6818,0.55,0.1343,604
2,6,12,0,5,1,1,0.7,0.6515,0.65,0.2537,243
3,8,9,0,2,1,1,0.78,0.697,0.46,0.2985,213
1,3,11,0,2,1,2,0.34,0.3182,0.57,0.2239,78
4,12,15,0,1,1,2,0.42,0.4242,0.88,0,211
1,1,1,0,5,1,2,0.2,0.197,0.69,0.2239,7
2,5,0,0,3,1,3,0.52,0.5,0.77,0.1642,27
1,2,5,0,5,1,2,0.32,0.3333,0.93,0.1045,6
3,8,1,0,2,1,1,0.66,0.6212,0.74,0.1045,12
2,6,19,0,5,1,1,0.7,0.6364,0.42,0.1642,467
3,8,2,0,3,1,1,0.62,0.5909,0.78,0,17
3,8,12,0,6,0,1,0.76,0.7121,0.58,0.2239,546
3,8,2,0,0,0,1,0.74,0.697,0.7,0.2985,73
2,6,14,0,6,0,1,0.82,0.7727,0.49,0.1045,380
3,8,18,0,3,1,1,0.76,0.697,0.55,0.2537,556
3,8,8,0,6,0,1,0.74,0.7273,0.72,0.194,181
2,4,19,0,2,1,2,0.42,0.4242,0.82,0.2836,130
1,1,17,0,0,0,2,0.48,0.4697,0.48,0.1642,111
1,2,12,0,2,1,2,0.2,0.2576,0.86,0,55
1,1,14,0,3,1,1,0.3,0.2879,0.28,0.194,62
4,10,20,0,2,1,1,0.52,0.5,0.68,0.2239,261
3,8,14,0,4,1,1,0.82,0.7576,0.46,0.3284,182
3,8,7,0,5,1,1,0.64,0.5758,0.83,0,266
2,5,18,0,3,1,3,0.64,0.6061,0.69,0.1045,327
4,9,15,0,5,1,2,0.68,0.6364,0.54,0.2836,392
3,7,0,0,1,1,2,0.76,0.7273,0.7,0,34
1,2,3,0,1,1,1,0.2,0.2576,0.86,0,1
2,3,1,0,0,0,2,0.42,0.4242,1,0.2537,89
4,11,19,0,3,1,1,0.32,0.3182,0.36,0.1642,387
1,12,11,0,3,1,2,0.48,0.4697,0.82,0.4179,56
1,2,3,0,2,1,1,0.4,0.4091,0.32,0.3582,6
2,3,15,0,4,1,1,0.52,0.5,0.39,0.3582,307
4,9,12,0,3,1,2,0.68,0.6364,0.79,0,184
4,11,12,0,1,1,1,0.56,0.5303,0.6,0.1045,178
3,7,1,0,3,1,1,0.76,0.7273,0.66,0.1045,16
2,5,13,0,5,1,1,0.64,0.6212,0.36,0.1642,395
4,12,2,0,1,1,1,0.2,0.2576,0.69,0,4
3,6,7,0,4,1,2,0.72,0.697,0.74,0.1343,327
4,11,4,1,4,0,1,0.3,0.3182,0.61,0.0896,2
3,8,6,0,0,0,1,0.66,0.5909,0.89,0.2836,14
2,6,20,0,1,1,1,0.6,0.6212,0.4,0.3582,461
1,2,5,0,1,1,1,0.2,0.2576,0.86,0,10
2,4,23,0,4,1,1,0.5,0.4848,0.88,0.1642,112
3,8,12,0,5,1,2,0.74,0.697,0.66,0.3582,315
1,1,16,1,1,0,1,0.26,0.2273,0.44,0.3582,180
2,3,5,0,1,1,1,0.18,0.1818,0.43,0.194,8
4,11,14,0,4,1,3,0.36,0.3333,0.87,0.2836,64
4,11,1,0,6,0,1,0.24,0.2424,0.6,0.1343,54
1,1,13,0,6,0,1,0.2,0.1818,0.44,0.3284,102
4,12,0,0,4,1,2,0.28,0.2727,0.52,0.2239,32
4,11,3,0,2,1,1,0.22,0.2424,0.64,0.1045,4
1,3,20,0,2,1,2,0.34,0.3182,0.71,0.2836,88
2,5,15,0,2,1,2,0.74,0.6667,0.45,0.2239,234
3,7,5,0,4,1,1,0.62,0.5909,0.73,0.1045,44
1,3,12,0,4,1,1,0.56,0.5303,0.37,0.2239,220
3,7,16,0,2,1,1,0.86,0.7879,0.44,0.2836,202
4,11,8,0,4,1,2,0.4,0.4091,0.94,0.0896,436
1,1,16,0,0,0,1,0.22,0.2121,0.29,0.2985,205
3,9,9,0,2,1,2,0.72,0.697,0.79,0.2239,323
3,8,14,0,0,0,1,0.64,0.5758,0.89,0.1045,377
1,3,4,0,0,0,1,0.26,0.2576,0.56,0.2239,3
3,7,8,0,2,1,1,0.74,0.697,0.7,0.194,743
1,3,20,0,4,1,2,0.6,0.6212,0.43,0.3881,302
2,5,9,0,6,0,2,0.52,0.5,0.94,0.0896,100
2,6,6,0,0,0,1,0.46,0.4545,0.82,0.1045,22
4,12,14,0,1,1,1,0.36,0.3485,0.46,0.2239,137
4,11,23,0,3,1,1,0.26,0.2727,0.48,0.1343,78
1,1,6,0,6,0,1,0.16,0.1818,0.64,0.1343,2
2,3,23,0,0,0,1,0.26,0.2576,0.44,0.194,19
3,7,4,0,0,0,1,0.62,0.5909,0.73,0.1642,10
3,6,14,0,2,1,1,0.7,0.6364,0.3,0.4627,267
4,10,15,0,0,0,1,0.56,0.5303,0.35,0.3284,623
4,10,15,0,6,0,2,0.56,0.5303,0.6,0.2836,711
3,8,16,0,2,1,1,0.9,0.7727,0.25,0.2836,274
2,5,22,0,6,0,2,0.58,0.5455,0.78,0.194,217
4,12,11,0,4,1,1,0.26,0.2576,0.48,0.1642,178
2,5,21,0,1,1,2,0.58,0.5455,0.83,0.0896,152
4,12,10,0,2,1,2,0.42,0.4242,0.58,0.194,129
4,10,22,0,6,0,1,0.22,0.2121,0.87,0.2239,54
4,11,13,0,6,0,1,0.42,0.4242,0.3,0.2836,363
2,5,17,0,5,1,1,0.7,0.6515,0.54,0.4627,643
2,5,13,0,3,1,1,0.72,0.6515,0.42,0,350
1,1,20,0,2,1,1,0.32,0.3485,0.76,0,229
3,8,12,0,4,1,2,0.76,0.7121,0.62,0.2239,205
1,2,5,0,1,1,1,0.1,0.1212,0.58,0.1343,17
2,4,16,0,1,1,1,0.7,0.6515,0.54,0.3582,239
4,11,3,0,3,1,1,0.32,0.3182,0.7,0.1642,1
4,11,20,0,3,1,3,0.44,0.4394,0.88,0.3881,99
4,9,10,0,3,1,2,0.62,0.5455,0.94,0,129
1,2,5,0,5,1,2,0.46,0.4545,0.67,0.1045,7
2,6,14,0,6,0,1,0.64,0.6212,0.38,0.2985,647
1,3,22,0,2,1,1,0.24,0.2727,0.62,0.1045,47
3,7,18,1,3,0,1,0.9,0.8485,0.42,0.194,430
3,7,1,0,6,0,1,0.6,0.5909,0.69,0.1045,75
4,10,12,0,3,1,3,0.54,0.5152,0.88,0.3284,62
2,3,2,0,4,1,2,0.3,0.2879,1,0.2537,6
3,7,3,0,2,1,1,0.68,0.6364,0.79,0,3
3,6,14,0,3,1,1,0.8,0.697,0.31,0.194,188
2,5,9,0,3,1,2,0.6,0.5758,0.78,0.1343,347
3,8,19,0,4,1,1,0.76,0.6818,0.48,0.1343,610
1,3,22,0,4,1,1,0.2,0.2576,0.4,0,53
2,4,6,0,3,1,1,0.24,0.2576,0.7,0.1045,56
3,6,11,0,4,1,1,0.74,0.6515,0.37,0.1343,169
1,2,7,0,0,0,2,0.24,0.2424,0.75,0.1642,16
1,2,19,0,2,1,1,0.16,0.1212,0.4,0.4627,101
1,1,11,0,4,1,2,0.2,0.1667,0.44,0.4478,37
4,12,1,0,0,0,1,0.16,0.1515,0.59,0.2239,62
3,8,20,0,0,0,1,0.72,0.7121,0.84,0.1343,183
4,12,17,0,0,0,1,0.28,0.2727,0.46,0.1642,136
1,1,9,0,5,1,1,0.2,0.1818,0.47,0.2985,134
3,7,9,0,6,0,1,0.78,0.7424,0.59,0.1045,337
2,5,11,0,0,0,1,0.6,0.5758,0.78,0.2239,322
4,10,16,0,5,1,2,0.58,0.5455,0.73,0.1642,582
2,5,16,0,5,1,2,0.76,0.697,0.55,0.3881,419
1,1,13,0,2,1,2,0.38,0.3939,0.76,0.3284,103
1,2,2,0,5,1,1,0.3,0.2879,0.52,0.2239,6
4,11,0,0,6,0,1,0.3,0.303,0.52,0.1642,106
4,11,6,0,1,1,2,0.36,0.3333,0.66,0.2537,131
1,1,17,0,1,1,2,0.24,0.2576,0.96,0.1045,276
3,7,19,0,5,1,1,0.9,0.8485,0.42,0.2239,241
1,3,16,0,2,1,1,0.38,0.3939,0.27,0.1642,108
1,3,12,0,2,1,1,0.6,0.6061,0.6,0.2836,244
4,12,11,0,5,1,1,0.32,0.303,0.65,0.194,211
2,4,20,0,0,0,1,0.46,0.4545,0.82,0.1343,92
4,11,23,0,5,1,1,0.34,0.3485,0.76,0.1045,33
2,6,21,0,5,1,3,0.64,0.5909,0.78,0.2537,85
2,5,10,0,2,1,1,0.74,0.697,0.7,0.2985,183
3,9,22,0,4,1,2,0.66,0.6212,0.57,0.2239,179
4,10,18,0,2,1,2,0.6,0.5758,0.78,0.2239,539
4,10,19,0,0,0,1,0.5,0.4848,0.42,0.1642,266
3,8,9,0,6,0,2,0.7,0.6667,0.84,0.4179,156
2,5,22,0,6,0,1,0.66,0.6061,0.78,0.2239,161
2,4,0,0,4,1,1,0.46,0.4545,0.41,0.2836,20
2,5,14,0,6,0,3,0.7,0.6515,0.61,0.2985,428
1,2,23,0,4,1,1,0.44,0.4394,0.54,0,85
3,7,7,0,4,1,1,0.72,0.6818,0.7,0.1642,305
2,3,4,0,3,1,1,0.36,0.3333,0.43,0.2985,1
1,2,1,0,3,1,1,0.32,0.3333,0.7,0.1343,7
3,8,9,0,1,1,1,0.62,0.6212,0.53,0.2537,188
2,3,4,0,4,1,2,0.48,0.4697,1,0.0896,6
3,7,4,0,6,0,1,0.72,0.6818,0.66,0.1642,10
3,7,1,0,6,0,2,0.62,0.5758,0.83,0.2537,72
3,8,20,0,1,1,1,0.74,0.697,0.7,0.194,416
4,11,0,0,3,1,1,0.32,0.3485,0.87,0,19
3,7,6,0,2,1,1,0.74,0.6818,0.58,0.2239,115
3,7,2,0,1,1,2,0.74,0.6667,0.51,0.2537,15
1,2,0,0,2,1,1,0.26,0.303,0.65,0,12
3,7,2,0,0,0,1,0.8,0.7879,0.63,0.0896,60
4,10,7,0,2,1,1,0.4,0.4091,0.76,0.194,314
2,5,14,0,2,1,1,0.78,0.697,0.46,0.2836,153
3,6,14,0,6,0,1,0.88,0.7727,0.3,0.2537,409
4,10,23,0,2,1,1,0.4,0.4091,0.71,0,199
3,9,1,0,0,0,2,0.62,0.5606,0.88,0,88
4,10,20,0,0,0,1,0.48,0.4697,0.44,0.194,195
1,12,10,0,0,0,1,0.22,0.2273,0.64,0.194,93
1,1,11,0,6,0,1,0.2,0.197,0.55,0.2239,72
2,4,12,0,6,0,1,0.52,0.5,0.83,0.4179,291
3,9,17,1,1,0,2,0.66,0.5909,0.89,0.1045,114
1,1,20,0,0,0,1,0.16,0.1818,0.37,0.1045,95
3,6,12,0,0,0,1,0.8,0.697,0.33,0.2239,556
2,5,22,0,5,1,1,0.6,0.5758,0.78,0.1343,141
3,8,7,0,6,0,1,0.6,0.5606,0.83,0.2239,64
3,8,12,0,2,1,1,0.72,0.6515,0.45,0,305
4,10,2,0,5,1,2,0.54,0.5152,0.88,0,10
3,6,5,0,6,0,1,0.62,0.6061,0.61,0.1343,14
3,8,10,0,3,1,2,0.8,0.7424,0.52,0.1343,214
2,5,23,0,5,1,1,0.58,0.5455,0.88,0.1343,127
1,2,1,0,3,1,1,0.1,0.1061,0.36,0.2239,7
3,7,22,0,5,1,2,0.84,0.7879,0.49,0.0896,149
4,10,18,0,1,1,1,0.54,0.5152,0.6,0.0896,486
1,1,14,0,2,1,2,0.2,0.2273,0.59,0.0896,63
4,10,8,0,3,1,1,0.5,0.4848,0.77,0.1642,839
2,6,12,0,6,0,1,0.68,0.6364,0.41,0.1045,603
3,6,18,0,1,1,1,0.74,0.6667,0.51,0,591
4,11,1,0,5,1,1,0.26,0.2273,0.44,0.3284,10
3,8,10,0,1,1,1,0.8,0.7424,0.52,0.3881,124
3,8,8,0,1,1,1,0.66,0.6212,0.61,0.3284,351
2,6,2,0,6,0,1,0.7,0.6667,0.79,0.1045,60
2,6,11,0,2,1,3,0.66,0.6061,0.83,0.3582,65
2,5,7,0,2,1,3,0.64,0.5909,0.78,0.194,314
4,12,4,0,0,0,2,0.26,0.303,0.93,0,7
1,3,8,0,2,1,1,0.2,0.1818,0.59,0.3881,214
2,6,1,0,4,1,1,0.74,0.7121,0.79,0.1045,16
1,3,15,0,6,0,1,0.42,0.4242,0.44,0.4925,182
2,6,14,0,1,1,2,0.58,0.5455,0.68,0.194,219
1,2,6,0,0,0,1,0.22,0.197,0.44,0.3284,2
4,11,19,0,3,1,3,0.46,0.4545,0.88,0.3881,111
4,10,0,0,0,0,1,0.46,0.4545,0.88,0.0896,129
1,3,16,0,4,1,3,0.42,0.4242,0,0.2537,21
2,3,4,0,4,1,1,0.52,0.5,0.36,0.2537,9
2,4,23,0,3,1,1,0.34,0.303,0.57,0.2985,61
1,3,22,0,2,1,1,0.3,0.2879,0.49,0.2239,55
1,2,7,0,3,1,1,0.12,0.1515,0.54,0.1343,96
2,5,3,0,6,0,2,0.5,0.4848,0.88,0.1343,35
4,11,12,0,1,1,1,0.36,0.3333,0.43,0.3284,244
2,5,15,0,4,1,2,0.82,0.7576,0.46,0.2836,141
2,6,6,0,5,1,1,0.56,0.5303,0.94,0,97
2,5,2,0,2,1,2,0.56,0.5303,0.78,0.2537,5
4,11,16,0,2,1,2,0.52,0.5,0.68,0.1343,271
1,12,10,0,4,1,1,0.28,0.2273,0.56,0.5224,75
1,1,21,0,3,1,3,0.34,0.3182,0.87,0.2239,29
1,2,21,0,1,1,1,0.28,0.2879,0.45,0.1343,147
1,2,14,0,4,1,1,0.6,0.6212,0.31,0.2239,81
3,7,10,0,6,0,2,0.72,0.6818,0.7,0.0896,401
4,11,20,0,1,1,2,0.54,0.5152,0.73,0.2537,218
4,9,1,0,6,0,2,0.58,0.5455,0.94,0.0896,79
2,6,15,0,2,1,2,0.58,0.5455,0.46,0.1343,272
4,11,1,0,5,1,1,0.32,0.303,0.53,0.2836,20
3,7,9,0,4,1,2,0.72,0.6818,0.7,0.1343,344
2,5,3,1,1,0,1,0.64,0.5606,0.94,0.194,18
1,12,20,0,5,1,1,0.28,0.2727,0.41,0.2537,112
3,7,0,0,1,1,1,0.66,0.5909,0.89,0.0896,47
2,3,20,0,6,0,2,0.28,0.2727,0.45,0.2537,85
1,1,5,0,5,1,1,0.22,0.2424,0.6,0.1045,19
2,5,3,0,4,1,2,0.46,0.4545,0.88,0,6
4,11,2,0,4,1,2,0.42,0.4242,0.82,0.2239,5
4,10,4,0,6,0,1,0.3,0.303,0.65,0.1642,11
2,4,5,0,0,0,2,0.34,0.3485,0.81,0.0896,18
2,5,2,0,2,1,2,0.66,0.5909,0.94,0.1343,12
2,5,7,0,0,0,2,0.46,0.4545,0.82,0,23
4,11,12,0,2,1,1,0.32,0.3333,0.45,0.1343,248
2,6,14,0,0,0,1,0.64,0.6212,0.53,0,582
3,8,21,0,0,0,1,0.64,0.5758,0.83,0.1343,166
1,3,11,0,2,1,1,0.58,0.5455,0.83,0.1343,230
1,3,13,0,4,1,2,0.66,0.6212,0.41,0.0896,273
3,6,16,0,6,0,1,0.76,0.6818,0.43,0.2985,410
3,9,17,0,6,0,1,0.74,0.6818,0.55,0.2239,460
1,3,12,0,5,1,1,0.32,0.303,0.43,0.1642,97
1,2,22,0,3,1,1,0.5,0.4848,0.55,0.194,140
3,7,18,0,1,1,1,0.82,0.7727,0.49,0.3582,558
3,9,1,0,0,0,1,0.46,0.4545,0.77,0.2239,79
1,2,2,0,0,0,1,0.24,0.197,0.41,0.5522,17
3,9,18,0,6,0,1,0.72,0.6667,0.54,0.2836,598
1,1,13,0,1,1,1,0.3,0.2879,0.31,0.194,132
3,8,13,0,5,1,1,0.84,0.2424,0.36,0.3881,357
2,5,12,0,3,1,1,0.6,0.6212,0.56,0,226
3,8,4,0,0,0,2,0.64,0.5758,0.89,0.194,16
2,5,15,0,0,0,2,0.62,0.6061,0.61,0.1045,571
1,2,17,0,0,0,1,0.42,0.4242,0.28,0.3284,125
3,9,5,0,4,1,1,0.44,0.4394,0.77,0.1045,56
1,1,19,0,2,1,2,0.26,0.2576,0.65,0.1642,146
4,11,10,0,4,1,2,0.32,0.3333,0.66,0.1343,153
4,12,21,0,5,1,1,0.3,0.3333,0.75,0,140
2,4,13,0,0,0,1,0.46,0.4545,0.82,0.1045,263
3,8,11,0,6,0,2,0.72,0.6818,0.62,0.2836,457
4,12,9,0,0,0,2,0.36,0.3485,0.87,0.1343,132
3,8,20,0,2,1,2,0.74,0.697,0.7,0.1343,448
4,10,15,0,2,1,2,0.52,0.5,0.63,0.1642,254
2,5,13,0,4,1,2,0.62,0.6212,0.57,0.2985,218
4,11,0,0,3,1,1,0.34,0.3636,0.81,0,26
1,1,8,0,0,0,1,0.12,0.1212,0.54,0.2239,36
1,2,13,0,6,0,2,0.3,0.2879,0.7,0.194,302
1,1,22,0,4,1,1,0.26,0.2576,0.6,0.1642,71
3,9,16,0,5,1,2,0.7,0.6515,0.61,0.1343,381
4,10,2,0,2,1,1,0.44,0.4394,0.94,0.0896,5
4,10,17,0,3,1,1,0.7,0.6515,0.65,0,917
3,9,18,0,6,0,2,0.52,0.5,0.72,0.2239,329
3,9,22,0,3,1,2,0.62,0.5455,0.94,0,127
2,4,23,0,2,1,1,0.36,0.3333,0.4,0.4179,62
4,11,4,0,4,1,1,0.38,0.3939,0.94,0.0896,3
3,6,0,0,5,1,1,0.68,0.6364,0.79,0.194,63
4,11,3,1,1,0,1,0.4,0.4091,0.76,0.1343,4
1,1,23,0,1,1,2,0.16,0.197,0.64,0.0896,17
2,3,0,0,5,1,1,0.4,0.4091,0.47,0.2985,59
4,9,3,0,1,1,2,0.62,0.5455,0.94,0,5
2,5,6,0,4,1,2,0.46,0.4545,0.88,0.1642,136
4,10,2,0,6,0,1,0.46,0.4545,0.82,0,45
3,8,16,0,4,1,1,0.86,0.7727,0.39,0.2537,417
3,7,11,0,1,1,1,0.8,0.7576,0.55,0.0896,141
3,7,3,0,5,1,1,0.78,0.7879,0.75,0.1045,7
2,3,19,0,2,1,1,0.34,0.3333,0.23,0.194,190
4,11,20,0,5,1,1,0.32,0.3485,0.66,0,245
4,11,17,0,4,1,1,0.34,0.3333,0.39,0.194,561
1,3,20,0,5,1,1,0.38,0.3939,0.32,0.3582,159
2,6,12,0,3,1,1,0.86,0.803,0.47,0.1642,180
3,7,0,0,6,0,1,0.82,0.7879,0.56,0,101
4,10,17,0,4,1,2,0.58,0.5455,0.64,0.3284,890
4,12,7,0,2,1,1,0.36,0.3485,0.93,0.1343,355
3,6,4,0,3,1,1,0.66,0.6061,0.83,0.1045,5
4,12,5,0,3,1,2,0.26,0.303,0.81,0,26
3,8,19,0,2,1,3,0.62,0.5909,0.73,0.1045,476
2,5,20,0,2,1,1,0.64,0.6061,0.73,0.2537,373
4,10,18,0,1,1,3,0.56,0.5303,0.64,0.1045,613
2,6,16,0,3,1,1,0.64,0.6212,0.41,0.1343,452
4,11,11,0,0,0,1,0.46,0.4545,0.59,0.1343,504
4,12,0,0,3,1,1,0.5,0.4848,0.59,0.2836,37
4,10,15,0,0,0,3,0.42,0.4242,0.77,0.1343,306
3,8,14,0,2,1,1,0.76,0.6818,0.45,0.4179,182
3,9,4,0,2,1,2,0.54,0.5152,0.94,0.2985,4
3,9,0,1,1,0,2,0.7,0.6667,0.74,0.2239,97
3,7,1,0,6,0,1,0.66,0.6212,0.54,0,78
2,3,1,0,4,1,3,0.24,0.2273,0.93,0.194,5
4,12,18,0,0,0,3,0.38,0.3939,0.82,0.1045,107
2,5,16,0,5,1,2,0.6,0.6212,0.53,0.1642,330
2,4,14,0,1,1,2,0.74,0.6515,0.27,0.4925,123
4,10,9,0,2,1,2,0.5,0.4848,0.72,0.1045,334
2,5,9,0,2,1,2,0.54,0.5152,0.88,0.194,349
1,1,12,0,0,0,2,0.16,0.1515,0.8,0.2239,185
1,1,18,0,5,1,1,0.2,0.2273,0.4,0.0896,123
4,9,0,0,2,1,1,0.62,0.5455,0.94,0.1343,37
1,1,14,0,6,0,1,0.1,0.1364,0.33,0.1045,75
3,9,12,0,4,1,1,0.62,0.6212,0.43,0.1343,290
4,12,11,0,5,1,2,0.34,0.303,0.42,0.2985,144
3,9,23,0,4,1,1,0.44,0.4394,0.67,0.2239,69
4,11,16,0,1,1,3,0.44,0.4394,0.94,0.2239,108
1,3,21,0,6,0,1,0.54,0.5152,0.68,0.1642,223
2,6,23,0,0,0,1,0.66,0.6061,0.78,0.194,92
4,11,1,0,3,1,2,0.26,0.2576,0.75,0.2239,12
1,2,6,0,4,1,1,0.3,0.303,0.7,0.1343,47
1,1,2,0,4,1,3,0.36,0.3485,0.93,0.2537,2
4,12,13,0,0,0,2,0.38,0.3939,0.87,0.2836,285
2,6,17,0,3,1,1,0.62,0.6212,0.43,0.1343,724
4,10,6,0,0,0,2,0.44,0.4394,0.54,0.194,23
2,5,18,0,0,0,1,0.72,0.697,0.74,0.2836,328
1,1,1,0,6,0,2,0.04,0,0.41,0.3881,12
3,8,12,0,5,1,2,0.74,0.6818,0.62,0.0896,222
2,4,7,0,2,1,2,0.54,0.5152,0.68,0.2239,189
4,9,12,0,0,0,1,0.62,0.6212,0.41,0.2985,680
4,10,8,0,5,1,2,0.56,0.5303,0.9,0.1642,209
2,5,6,0,1,1,1,0.44,0.4394,0.88,0.1045,62
2,5,7,0,6,0,2,0.62,0.5606,0.88,0.1642,54
1,2,11,0,4,1,1,0.24,0.2273,0.52,0.2239,99
1,2,10,0,4,1,3,0.42,0.4242,0.77,0.1045,78
3,7,13,0,3,1,3,0.82,0.7576,0.46,0.1343,158
3,8,10,0,4,1,1,0.74,0.6818,0.58,0.0896,233
4,10,4,0,0,0,2,0.34,0.3182,0.87,0.2537,7
2,5,9,0,5,1,2,0.5,0.4848,0.88,0.194,233
3,7,23,0,1,1,1,0.74,0.7121,0.74,0.0896,166
3,7,19,0,2,1,1,0.76,0.7121,0.62,0.1642,632
2,4,3,0,1,1,1,0.42,0.4242,0.62,0.1045,7
4,12,3,0,6,0,2,0.24,0.2879,0.81,0,23
1,2,2,0,3,1,1,0.34,0.3182,0.66,0.2836,6
2,5,0,1,1,0,1,0.62,0.5758,0.83,0.2239,65
2,5,1,0,1,1,1,0.56,0.5303,0.88,0.1045,9
2,3,2,0,1,1,1,0.22,0.2273,0.44,0.1642,5
1,2,0,0,2,1,2,0.16,0.1818,0.64,0.1045,8
2,6,9,0,3,1,1,0.76,0.7121,0.58,0.1642,202
4,10,12,0,5,1,1,0.5,0.4848,0.45,0.2985,240
3,8,7,0,0,0,3,0.62,0.5758,0.83,0.3582,1
4,9,12,0,3,1,1,0.68,0.6364,0.61,0.2239,316
3,9,22,0,0,0,2,0.72,0.697,0.74,0.2836,155
2,4,4,0,5,1,2,0.34,0.3333,0.53,0.1343,5
1,1,17,0,1,1,2,0.16,0.1515,0.59,0.194,161
2,3,20,0,6,0,3,0.44,0.4394,1,0.194,111
4,10,8,0,3,1,2,0.44,0.4394,0.67,0.194,464
3,8,18,0,5,1,1,0.76,0.6818,0.4,0.2985,465
3,8,9,0,1,1,3,0.7,0.6667,0.79,0.1642,276
1,3,9,0,2,1,1,0.22,0.197,0.55,0.4179,124
4,10,1,0,4,1,1,0.44,0.4394,0.47,0.194,11
2,5,20,0,3,1,1,0.52,0.5,0.77,0.2537,338
1,1,8,0,4,1,1,0.32,0.3182,0.81,0.194,508
4,10,21,0,6,0,1,0.4,0.4091,0.58,0.194,204
2,3,0,0,3,1,1,0.52,0.5,0.88,0,33
4,12,8,0,3,1,2,0.26,0.303,0.87,0,467
3,8,2,0,5,1,1,0.66,0.2424,0.61,0.1343,19
1,2,9,0,4,1,1,0.36,0.3485,0.57,0.194,179
4,11,16,0,3,1,2,0.32,0.2879,0.53,0.3582,273
4,10,17,0,0,0,1,0.62,0.6061,0.61,0.1045,438
3,9,0,0,2,1,1,0.6,0.5455,0.88,0.1045,26
1,1,14,0,5,1,1,0.5,0.4848,0.55,0.5522,176
4,10,21,0,4,1,1,0.62,0.6061,0.69,0,321
2,3,12,0,6,0,1,0.3,0.2879,0.36,0.194,227
1,1,22,0,5,1,2,0.18,0.197,0.43,0.1642,36
1,12,3,0,4,1,1,0.44,0.4394,0.67,0.1642,6
1,1,0,0,6,0,1,0.04,0.0303,0.45,0.2537,13
4,12,0,0,3,1,1,0.26,0.303,0.75,0,22
2,5,7,0,5,1,1,0.64,0.6061,0.73,0.1642,249
4,12,13,0,5,1,1,0.38,0.3939,0.5,0.194,168
2,5,17,0,2,1,1,0.7,0.6515,0.61,0.1045,548
2,4,16,0,4,1,1,0.62,0.5909,0.78,0.2537,270
1,1,15,0,4,1,1,0.26,0.2273,0.44,0.2985,127
2,5,2,0,0,0,1,0.62,0.5606,0.88,0.1045,61
4,11,18,0,1,1,1,0.46,0.4545,0.59,0.1045,425
2,6,10,0,1,1,1,0.72,0.6667,0.51,0.2239,95
1,1,22,0,0,0,1,0.46,0.4545,0.55,0.4179,66
1,3,8,0,2,1,1,0.22,0.2273,0.55,0.194,257
1,1,0,0,6,0,1,0.36,0.3485,0.5,0.1642,79
2,4,15,0,0,0,1,0.54,0.5152,0.32,0.5224,388
1,1,23,0,2,1,1,0.2,0.2273,0.69,0.0896,11
3,7,8,0,2,1,1,0.74,0.6818,0.62,0.0896,646
2,5,9,0,0,0,1,0.56,0.5303,0.52,0.2239,160
2,4,22,0,4,1,1,0.42,0.4242,0.38,0.0896,137
3,8,20,0,1,1,2,0.62,0.5758,0.83,0.2836,261
4,10,13,0,6,0,1,0.6,0.6212,0.35,0.4627,394
4,10,6,0,2,1,1,0.38,0.3939,0.82,0.1045,98
1,2,7,0,5,1,2,0.28,0.2879,0.93,0.1045,226
2,6,6,0,3,1,1,0.48,0.4697,0.77,0,172
